,freesound_id,id,path,start_sample,end_sample,loudness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
96,,None_f96,518488__cyclez__dark-techno-kick-drum-loop.wav,393216,397312,0.002764030359685421,-1029.3796,151.60315,80.79454,103.91518,55.076897,45.951065,20.780083,14.375618,11.954414,5.2705383,-2.8834305,6.4859047,7.7220573
97,,None_f97,518488__cyclez__dark-techno-kick-drum-loop.wav,397312,401408,0.002221489092335105,-985.8671,208.83792,61.16969,83.25333,21.201164,11.767738,18.765274,1.673027,21.437054,7.507908,3.2302475,11.451145,3.4091644
98,,None_f98,518488__cyclez__dark-techno-kick-drum-loop.wav,401408,405504,0.008532552048563957,-792.85895,171.93991,24.574818,108.554245,14.802013,50.16871,22.86399,11.965052,15.8353195,4.156227,-6.2237015,4.413513,1.0164948
99,,None_f99,518488__cyclez__dark-techno-kick-drum-loop.wav,405504,409600,0.010576422326266766,-877.3398,187.29727,2.9834213,113.074875,24.357124,51.518543,31.57959,5.6744843,30.010696,-2.1033783,-6.6608353,5.7294617,14.1076355
100,,None_f100,518488__cyclez__dark-techno-kick-drum-loop.wav,409600,413696,0.007720345165580511,-964.9502,162.84973,21.36633,108.165985,46.124702,50.49411,33.48072,8.945198,31.189255,14.596088,1.8106613,10.194588,19.18647
101,,None_f101,518488__cyclez__dark-techno-kick-drum-loop.wav,413696,417792,0.003593975678086281,-1012.7514,171.8635,92.001526,96.75227,40.24117,33.626217,16.610847,10.9833355,11.248413,12.729376,5.075287,14.307543,9.027176
102,,None_f102,518488__cyclez__dark-techno-kick-drum-loop.wav,417792,421888,0.0020291744731366634,-944.0431,217.46695,54.06831,90.19057,11.631496,7.8506393,8.048004,-2.4077377,17.20602,3.3413506,5.460575,4.1934204,3.5927238
103,,None_f103,518488__cyclez__dark-techno-kick-drum-loop.wav,421888,425984,0.007671217899769545,-737.4702,149.9824,12.368362,99.537895,7.328453,47.799286,18.902077,7.451866,12.8847275,-2.5585938,-10.586433,0.041145325,-0.52199936
104,,None_f104,518488__cyclez__dark-techno-kick-drum-loop.wav,425984,430080,0.010984654538333416,-920.7598,187.6947,16.996727,110.85153,38.645866,48.176136,35.303703,7.2873077,32.471954,4.965027,-5.4432526,6.444874,17.330727
105,,None_f105,518488__cyclez__dark-techno-kick-drum-loop.wav,430080,434176,0.008077334612607956,-1074.7604,164.69974,85.9606,98.109146,59.655495,39.632477,31.814415,19.465134,17.11932,11.899689,7.7108154,11.032242,16.017418
106,,None_f106,518488__cyclez__dark-techno-kick-drum-loop.wav,434176,438272,0.004219690337777138,-974.5602,194.08862,82.07103,97.04503,33.576912,31.21886,8.614704,9.896988,10.110329,10.0325165,5.461849,11.702251,9.8030205
107,,None_f107,518488__cyclez__dark-techno-kick-drum-loop.wav,438272,442368,0.0020266780629754066,-845.87415,202.52954,-1.6193924,98.85185,3.73814,30.799736,14.950119,-2.134842,16.20979,-4.381935,-0.45061493,1.2868004,3.1592789
108,,None_f108,518488__cyclez__dark-techno-kick-drum-loop.wav,442368,446464,0.006184411235153675,-722.91406,131.43883,2.6419868,88.96507,7.243599,36.854393,27.22754,4.726454,14.956047,-11.194191,-13.821278,3.2878933,-1.918169
109,,None_f109,518488__cyclez__dark-techno-kick-drum-loop.wav,446464,450560,0.010680580511689186,-1026.7078,178.07333,66.27815,105.90379,57.821144,51.724815,49.60659,16.788746,27.264603,6.6495857,-1.6274948,13.592823,9.667526
