,freesound_id,id,path,start_sample,end_sample,loudness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
42,,None_f42,213524__garzul__120-bpm-distorded-drum-loop.wav,172032,176128,0.004728644620627165,-599.5176,131.49022,-41.070206,-0.6864586,-27.25377,-3.390173,-3.2772007,18.187153,11.769909,-2.4758453,-12.5369,-6.0491486,-3.8552227
43,,None_f43,213524__garzul__120-bpm-distorded-drum-loop.wav,176128,180224,0.015391891822218895,-588.01556,159.7837,21.065699,50.173325,13.62669,13.540531,9.536276,8.472435,-0.25694847,8.691614,0.98576546,-4.2608852,3.9830303
44,,None_f44,213524__garzul__120-bpm-distorded-drum-loop.wav,180224,184320,0.008648832328617573,-627.7515,176.5644,-16.078762,25.950478,-8.599056,7.7322826,9.131222,34.052483,26.167374,5.800276,-6.865597,-2.8302536,0.4146843
45,,None_f45,213524__garzul__120-bpm-distorded-drum-loop.wav,184320,188416,0.003945033531636,-638.14954,131.87975,-32.827835,-0.62843704,-23.540703,1.5590057,0.57720184,25.48848,22.69794,-0.08315277,-11.451187,-10.806742,-5.0924015
46,,None_f46,213524__garzul__120-bpm-distorded-drum-loop.wav,188416,192512,0.004526906181126833,-555.95825,22.980135,-40.05948,24.01979,-23.728916,6.9525585,3.0092564,12.815199,8.568703,-4.4530125,-1.076189,-7.3764553,-8.484158
47,,None_f47,213524__garzul__120-bpm-distorded-drum-loop.wav,192512,196608,0.0023072180338203907,-689.96234,151.74828,-45.30678,-0.22971344,-21.992971,-2.736946,-0.75748444,27.139866,23.724426,1.2259369,-18.18577,-18.67847,-4.2002735
48,,None_f48,213524__garzul__120-bpm-distorded-drum-loop.wav,196608,200704,0.007679722271859646,-534.8496,69.13183,-10.437756,14.489979,10.168486,20.256374,2.5934143,2.2507076,2.7651749,4.5065975,-17.369133,-24.31654,-9.348768
49,,None_f49,213524__garzul__120-bpm-distorded-drum-loop.wav,200704,204800,0.012740600854158401,-621.4206,146.81169,3.4605446,57.14241,35.821785,33.9308,-1.3519192,0.9195099,11.837173,7.1386986,-0.44828033,4.824217,-2.6909885
50,,None_f50,213524__garzul__120-bpm-distorded-drum-loop.wav,204800,208896,0.00747954985126853,-532.5724,47.06729,-52.176773,-5.749378,12.32266,32.84342,-9.391689,-14.332781,6.1165504,1.1300488,-0.58636284,-1.4776058,-5.665169
51,,None_f51,213524__garzul__120-bpm-distorded-drum-loop.wav,208896,212992,0.0022283480502665043,-692.83,113.48802,-67.469055,-8.469261,-3.0559635,24.44706,-0.097595215,5.939707,16.64532,11.109755,-2.1393967,-17.928413,-7.0952034
52,,None_f52,213524__garzul__120-bpm-distorded-drum-loop.wav,212992,217088,0.0013027224922552705,-740.1037,159.37564,-24.934265,3.4530869,-23.332233,-14.107754,-5.8956013,15.653124,16.53912,8.785725,-8.974459,1.6401253,1.0904198
53,,None_f53,213524__garzul__120-bpm-distorded-drum-loop.wav,217088,221184,0.0027663710061460733,-751.93494,173.94746,-31.745071,3.5037498,-18.54826,-2.447998,-5.053894,12.240229,15.888733,5.4164333,0.7003021,10.368275,8.541283
54,,None_f54,213524__garzul__120-bpm-distorded-drum-loop.wav,221184,225280,0.015879420563578606,-621.5944,173.1709,21.092945,43.89669,13.406059,21.253998,2.414074,10.125544,9.621954,2.2434158,5.413624,4.7687397,2.911871
55,,None_f55,213524__garzul__120-bpm-distorded-drum-loop.wav,225280,229376,0.004009991884231567,-752.1544,127.577774,-15.019154,22.821987,4.6252136,-0.6259613,-1.6013489,12.142206,14.772961,14.44273,-13.377102,10.284544,14.936012
56,,None_f56,213524__garzul__120-bpm-distorded-drum-loop.wav,229376,233472,0.0037946428637951612,-594.22375,5.090851,-28.044863,41.4021,7.185114,21.539078,2.036354,11.743122,11.508314,-0.24853706,9.343964,3.342331,-2.386919
57,,None_f57,213524__garzul__120-bpm-distorded-drum-loop.wav,233472,237568,0.0025885580107569695,-660.79956,-10.00861,-48.974823,51.388916,-4.619194,18.823046,2.5560875,2.8396187,0.30723,-1.9324799,11.536846,3.9170399,-1.4947567
