,freesound_id,id,path,start_sample,end_sample,loudness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
70,278173,278173_f1,files/278173_4366671-hq.ogg,8192,16384,0.0033263962250202894,-808.43713,77.11218,-125.92255,-10.361404,-69.05901,75.18141,10.38047,58.89523,16.326603,26.81337,18.814575,-5.703964,20.756386
71,278173,278173_f2,files/278173_4366671-hq.ogg,16384,24576,0.0003390825295355171,-991.33875,99.98392,-59.28095,-18.70427,-34.200855,50.84262,42.31466,33.231827,-14.673031,-2.062149,21.945465,-9.966076,4.398308
72,278173,278173_f3,files/278173_4366671-hq.ogg,24576,32768,8.413261093664914e-05,-1084.7334,121.516136,-18.427742,-31.682026,-2.156437,49.154816,40.98562,12.277126,4.0995445,16.005192,14.759804,-2.535759,-0.40686417
73,278173,278173_f4,files/278173_4366671-hq.ogg,32768,40960,1.6758596757426858e-05,-1150.0261,109.528656,20.65588,-7.4505615,18.93571,38.815575,26.989319,6.6070404,4.7271233,12.734898,9.631432,-0.2530136,0.0046195984
74,78567,78567_f0,files/78567_1218676-hq.ogg,0,8192,0.004568534437566996,-724.3713,-24.86393,-4.1660748,9.350899,-38.50562,-2.0508156,-38.741802,3.301033,-0.9581909,-33.517574,-8.148394,10.73909,-19.317183
75,78567,78567_f1,files/78567_1218676-hq.ogg,8192,16384,0.006387859582901001,-675.7471,-11.838554,-22.948277,14.508024,-57.000626,-4.3602123,-51.44609,3.2785263,-1.840517,-25.354303,-13.055664,3.1155567,-4.319557
76,78567,78567_f2,files/78567_1218676-hq.ogg,16384,24576,0.006734960246831179,-695.72003,-74.3168,19.320148,8.063986,-17.565117,19.972206,-11.273832,22.459312,-16.49688,-9.877939,2.2197132,16.770967,-7.1750145
77,78567,78567_f3,files/78567_1218676-hq.ogg,24576,32768,0.007509566843509674,-698.7031,-103.43461,15.940567,11.084963,-20.044794,19.829458,-21.545565,31.741068,-7.509157,-15.554298,-5.336775,9.033158,-7.661129
78,78567,78567_f4,files/78567_1218676-hq.ogg,32768,40960,0.0027173981070518494,-900.3001,-97.831345,27.458408,26.353231,-34.76982,13.684511,-55.11332,37.833008,-13.258717,-27.30309,5.924568,15.605902,-17.288824
79,78567,78567_f5,files/78567_1218676-hq.ogg,40960,49152,0.0005222497275099158,-947.0611,-58.5251,37.49772,42.061966,-31.768112,32.72525,-27.983213,32.62149,-7.9371605,-9.261986,-5.260399,32.81668,-24.317028
80,78567,78567_f6,files/78567_1218676-hq.ogg,49152,57344,0.00014254618145059794,-1003.5399,-7.6574783,49.562023,57.252037,-25.663776,45.20176,-17.558962,28.899557,-4.0969696,-15.473114,-1.861126,26.35719,-15.996555
81,78567,78567_f7,files/78567_1218676-hq.ogg,57344,65536,2.0066443539690226e-05,-1090.7789,59.465595,42.4632,44.726963,-12.570549,37.82051,-11.93018,18.736872,-4.592064,-11.691376,-1.8232803,3.852127,4.174904
82,78567,78567_f8,files/78567_1218676-hq.ogg,65536,73728,9.622621291782707e-06,-1115.6812,87.24762,33.610638,21.932808,-8.38097,28.022964,-1.7142487,9.593746,2.8657875,-1.5241394,-4.989212,-3.6402664,4.610752
83,78567,78567_f9,files/78567_1218676-hq.ogg,73728,81920,7.804641427355818e-06,-1126.3582,85.19693,45.516315,18.821373,0.89694214,24.271622,-5.69376,9.117043,-7.72863,-9.95882,-6.447666,-7.54443,1.257885
84,67407,67407_f0,files/67407_4948-hq.ogg,0,8192,0.002711024135351181,-813.99304,320.52094,-44.985325,-13.829224,18.655972,-29.040382,-6.5353775,1.4966812,-5.453964,1.2221718,-1.5793381,5.8453064,2.2041435
